year,index,language,discipline,context,alternatives_intro,alternative_A,alternative_B,alternative_C,alternative_D,alternative_E,correct_alternative,has_images,image_path
2011,169,,matematica,"![](https://enem.dev/2011/questions/169/138c3e55-cb8f-43d0-8303-23e8a9f9686f.png)

No quadro é apresentada a Escala de Índice de Massa Corporal com as respectivas categorias relacionadas aos pesos.

![](https://enem.dev/2011/questions/169/4546f26f-0929-46e6-9960-fe66371e66a7.png)","A partir dos dados biométricos de Duílio e Sandra e da Escala de IMC, o valor IMC e a categoria em que cada uma das pessoas se posiciona na Escala são","Duílio tem o IMC 26,7 e Sandra tem o IMC 26,6, estando ambos na categoria de sobrepeso.","Duílio tem o IMC 27,3 e Sandra tem o IMC 29,1estando ambos na categoria de sobrepeso.","Duílio tem o IMC 27,3 e Sandra tem o IMC 26,6, estando ambos na categoria de sobrepeso.","Duílio tem o IMC 25,6, estando na categoria de sobrepeso, e Sandra tem o IMC 24,7, estando na categoria de peso normal.","Duílio tem o IMC 25,1, estando na categoria de sobrepeso, e Sandra tem o IMC 22,6, estando na categoria de peso normal.",B,True,dags/data//images/138c3e55-cb8f-43d0-8303-23e8a9f9686f.png
2011,170,,matematica,![](https://enem.dev/2011/questions/170/038f43e1-f843-49af-bdcd-da787662784d.png),"Escolhendo-se aleatoriamente uma pessoa atendida nesse posto de vacinação, a probabilidade de ela ser portadora de doença crônica é",8%.,9%.,11%.,12%.,22%.,C,True,dags/data//images/038f43e1-f843-49af-bdcd-da787662784d.png
2011,172,,matematica,![](https://enem.dev/2011/questions/172/4e50e4d6-244a-45ad-8eae-0d21b0a2090e.png),"Iniciando a revisão pelo ponto K e terminando em F, sem passar mais de uma vez por cada ponto, o caminho será passando pelos pontos","K, I e F.","K, J, I, G, L e F.","K, L, G, I, J, H e F.","K, J, H, I, G, L e F.","K, L, G, I, H, J e F.",C,True,dags/data//images/4e50e4d6-244a-45ad-8eae-0d21b0a2090e.png
2011,173,,matematica,"![](https://enem.dev/2011/questions/173/2001a836-e42e-40a0-9858-00d6ac482132.png)

Esse gráfico foi usado em uma palestra na qual o orador ressaltou uma queda da participação do agronegócio no PIB brasileiro e a posterior recuperação dessa participação, em termos percentuais.","Segundo o gráfico, o período de queda ocorreu entre os anos de",1998 e 2001,2001 e 2003,2003 e 2006,2003 e 2007,2003 e 2008,C,True,dags/data//images/2001a836-e42e-40a0-9858-00d6ac482132.png
2011,174,,matematica,"O setor de recursos humanos de uma empresa vai realizar uma entrevista com 120 candidatos a uma vaga de contador. Por sorteio, eles pretendem atribuir a cada candidato um número, colocar a lista de números em ordem numérica crescente e usá-la para convocar  
os interessados. Acontece que, por um defeito do computador, foram gerados números com 5 algarismos distintos e, em nenhum deles, apareceram dígitos pares.","Em razão disso, a ordem de chamada do candidato que tiver recebido o número 75 913 é",24,31,32,88,89,E,False,
2011,175,,matematica,![](https://enem.dev/2011/questions/175/f947e93f-407e-43ed-be49-e43e523aee48.png),"Analisando os dados do gráfico, quantos internautas responderam “NÃO” à enquete?",Menos de 23.,Mais de 23 e menos de 25.,Mais de 50 e menos de 75.,Mais de 100 e menos de 190.,Mais de 200.,C,True,dags/data//images/f947e93f-407e-43ed-be49-e43e523aee48.png
2011,176,,matematica,![](https://enem.dev/2011/questions/176/af44af53-d3de-470e-8beb-fc679278e63f.png),"Se tomarmos uma estrela que tenha temperatura 5 vezes maior que a temperatura do Sol, qual será a ordem de grandeza de sua luminosidade?",20 000 vezes a luminosidade do Sol.,28 000 vezes a luminosidade do Sol.,28 850 vezes a luminosidade do Sol.,30 000 vezes a luminosidade do Sol.,50 000 vezes a luminosidade do Sol.,A,True,dags/data//images/af44af53-d3de-470e-8beb-fc679278e63f.png
2011,177,,matematica,![](https://enem.dev/2011/questions/177/3c240114-2bf9-4fc0-a3a7-2c480b27b238.png),"Para escolher o investimento com a maior rentabilidade anual, essa pessoa deverá","Escolher qualquer um dos investimentos A, B ou C, pois as suas rentabilidades anuais são iguais a 36%.","Escolher os investimentos A ou C, pois suas rentabilidades anuais são iguais a 39%.","Escolher o investimento A, pois a sua rentabilidade anual é maior que as rentabilidades anuais dos investimentos B e C.","Escolher o investimento B, pois sua rentabilidade de 36% é maior que as rentabilidades de 3% do investimento A e de 18% do investimento C.","Escolher o investimento C, pois sua rentabilidade de 39% ao ano é maior que a rentabilidade de 36% ao ano dos investimentos A e B.",C,True,dags/data//images/3c240114-2bf9-4fc0-a3a7-2c480b27b238.png
2011,178,,matematica,![](https://enem.dev/2011/questions/178/eaed6fd4-dacb-43e7-87ab-33f40ac3efba.png),"Considerando-se S como a resistência, a representação algébrica que exprime essa relação é",S = k . b . d,S = b . d²,S = k . b . d²,S = (k . b)/d,S = (k . d²)/b,C,True,dags/data//images/eaed6fd4-dacb-43e7-87ab-33f40ac3efba.png
2012,136,,matematica,"O esporte de alta competição da atualidade produziu uma questão ainda sem resposta: Qual é o limite do corpo humano? O maratonista original, o grego da lenda, morreu de fadiga por ter corrido 42 quilômetros. O americano Dean Karnazes, cruzando sozinho as planícies da Califórnia, conseguiu correr dez vezes mais em 75 horas.  
Um professor de Educação Física, ao discutir com a turma o texto sobre a capacidade do maratonista americano, desenhou na lousa uma pista reta de 60 centímetros, que representaria o percurso referido.

_Disponível em: http://veja.abril.com.br. Acesso em: 25 jun. 2011 (adaptado)._","Se o percurso de Dean Karnazes fosse também em uma pista reta, qual seria a escala entre a pista feita pelo professor e a percorrida pelo atleta?",1:700,1:7 000,1:70 000,1:700 000,1:7 000 000,D,False,
2012,137,,matematica,"![](https://enem.dev/2012/questions/137/5720ed4d-1330-4139-8e45-4161901d1ed3.png)

Dobrando-se o raio de duas das circunferências centradas em vértices opostos do losango e ainda mantendo-se a configuração das tangências, obtém-se uma situação conforme ilustrada pela Figura 2.

![](https://enem.dev/2012/questions/137/232bcbe6-caaa-44af-a96a-317187b14850.png)","O perímetro do losango da Figura 2, quando comparado ao perímetro do losango da Figura 1, teve um aumento de",300%.,200%.,150%.,100%.,50%.,E,True,dags/data//images/5720ed4d-1330-4139-8e45-4161901d1ed3.png
2012,139,,matematica,"O gráfico a seguir apresenta o resultado da enquete.

![](https://enem.dev/2012/questions/139/d676f9b1-2c82-461a-9863-f38aacafed80.png)

O administrador do _blog_ irá sortear um livro entre os visitantes que opinaram na postagem “Contos de Halloween”.","Sabendo que nenhum visitante votou mais de uma vez, a probabilidade de uma pessoa escolhida ao acaso entre as que opinaram ter assinalado que o conto “Contos de Halloween” é “Chato” é mais aproximada por","0,09.","0,12.","0,14.","0,15.","0,18.",D,True,dags/data//images/d676f9b1-2c82-461a-9863-f38aacafed80.png
2012,141,,matematica,![](https://enem.dev/2012/questions/141/e150aff4-41c0-4f6b-9a19-232d978fc497.png),"Nestas condições, a área perdida do forro, após a primeira lavagem, será expressa por",2xy,15 − 3x,15 − 5y,−5y − 3x,5y + 3x − xy,E,True,dags/data//images/e150aff4-41c0-4f6b-9a19-232d978fc497.png
2012,142,,matematica,"A capacidade mínima, em BTU/h, de um aparelho de ar-condicionado, para ambientes sem exposição ao sol, pode ser determinada da seguinte forma:

• 600 BTU/h por m2 , considerando-se até duas pessoas no ambiente;

• para cada pessoa adicional nesse ambiente, acrescentar 600 BTU/h;

• acrescentar mais 600 BTU/h para cada equipamento eletroeletrônico em funcionamento no ambiente.

Será instalado um aparelho de ar-condicionado em uma sala, sem exposição ao sol, de dimensões 4 m x 5 m, em que permaneçam quatro pessoas e possua um aparelho de televisão em funcionamento.","A capacidade mínima, em BTU/h, desse aparelho de arcondicionado deve ser",12 000.,12 600.,13 200.,13 800.,15 000.,D,False,
2012,144,,matematica,"O diretor de uma escola convidou os 280 alunos de terceiro ano a participarem de uma brincadeira. Suponha que existem 5 objetos e 6 personagens numa casa de 9 cômodos; um dos personagens esconde um dos objetos em um dos cômodos da casa. O objetivo da brincadeira é adivinhar qual objeto foi escondido por qual personagem e em qual cômodo da casa o objeto foi escondido.

Todos os alunos decidiram participar. A cada vez um aluno é sorteado e dá a sua resposta. As respostas devem ser sempre distintas das anteriores, e um mesmo aluno não pode ser sorteado mais de uma vez. Se a resposta do aluno estiver correta, ele é declarado vencedor e a brincadeira é encerrada.",O diretor sabe que algum aluno acertará a resposta porque há,10 alunos a mais do que possíveis respostas distintas.,20 alunos a mais do que possíveis respostas distintas.,119 alunos a mais do que possíveis respostas distintas.,260 alunos a mais do que possíveis respostas distintas.,270 alunos a mais do que possíveis respostas distintas.,A,False,
2012,145,,matematica,![](https://enem.dev/2012/questions/145/6e2e626f-d7f8-4615-bd32-13151f6cc0be.png),Qual é a árvore que apresenta a maior altura real?,I,II,III,IV,V,D,True,dags/data//images/6e2e626f-d7f8-4615-bd32-13151f6cc0be.png
2012,146,,matematica,"![](https://enem.dev/2012/questions/146/f3712744-381c-4ed8-8f20-86b3e9a52be9.png)

Uma jogada consiste em:

1º) o jogador apresenta um palpite sobre a cor da bola que será retirada por ele da urna 2;

2º) ele retira, aleatoriamente, uma bola da urna 1 e a coloca na urna 2, misturando-a com as que lá estão;

3º) em seguida ele retira, também aleatoriamente, uma bola da urna 2;

4º) se a cor da última bola retirada for a mesma do palpite inicial, ele ganha o jogo.",Qual cor deve ser escolhida pelo jogador para que ele tenha a maior probabilidade de ganhar?,Azul.,Amarela.,Branca.,Verde.,Vermelha.,E,True,dags/data//images/f3712744-381c-4ed8-8f20-86b3e9a52be9.png
2012,147,,matematica,![](https://enem.dev/2012/questions/147/04304914-c660-44ee-a7a0-ee9be4ae9d9c.png),"Considerando as informações indicadas na figura, o consumo total de água registrado nesse hidrômetro, em litros, é igual a","3 534,85.","3 544,20.","3 534 850,00.","3 534 859,35.","3 534 850,39.",D,True,dags/data//images/04304914-c660-44ee-a7a0-ee9be4ae9d9c.png
2012,148,,matematica,![](https://enem.dev/2012/questions/148/26ce4617-a934-4ff1-83a3-96a7dad3e773.png),"De acordo com o gráfico, os meses em que ocorreram, respectivamente, a maior e a menor venda absolutas em 2011 foram",Março e abril.,Março e agosto.,Agosto e setembro.,Junho e setembro.,Junho e agosto.,E,True,dags/data//images/26ce4617-a934-4ff1-83a3-96a7dad3e773.png
2012,149,,matematica,![](https://enem.dev/2012/questions/149/1c6c7b68-7082-4bde-97d1-7095071d775c.png),Quais serão os sólidos geométricos que Maria obterá a partir dessas planificações?,"Cilindro, prisma de base pentagonal e pirâmide.","Cone, prisma de base pentagonal e pirâmide.","Cone, tronco de pirâmide e pirâmide.","Cilindro, tronco de pirâmide e prisma.","Cilindro, prisma e tronco de cone.",A,True,dags/data//images/1c6c7b68-7082-4bde-97d1-7095071d775c.png
2012,150,,matematica,"Jogar baralho é uma atividade que estimula o raciocínio. Um jogo tradicional é a Paciência, que utiliza 52 cartas. Inicialmente são formadas sete colunas com as cartas. A primeira coluna tem uma carta, a segunda tem duas cartas, a terceira tem três cartas, a quarta tem quatro cartas, e assim sucessivamente até a sétima coluna, a qual tem sete cartas, e o que sobra forma o monte, que são as cartas não utilizadas nas colunas.",A quantidade de cartas que forma o monte é,21.,24.,26.,28.,31.,B,False,
2012,151,,matematica,![](https://enem.dev/2012/questions/151/d4cbd8c7-f9da-48aa-9108-72f611ce5370.png),"Com base no gráfico e nas informações do texto, é possível inferir que houve maior aquecimento global em",1995.,1998.,2000.,2005.,2007.,E,True,dags/data//images/d4cbd8c7-f9da-48aa-9108-72f611ce5370.png
2012,154,,matematica,![](https://enem.dev/2012/questions/154/81fbfbc5-0f6b-40ed-a17e-9afc89d413fa.png),"Uma proposta substitutiva, relativa às alturas de tomadas e interruptores, respectivamente, que atenderá àquele potencial comprador é","0,20 m e 1,45 m.","0,20 m e 1,40 m.","0,25 m e 1,35 m.","0,25 m e 1,30 m.","0,45 m e 1,20 m.",E,True,dags/data//images/81fbfbc5-0f6b-40ed-a17e-9afc89d413fa.png
2012,155,,matematica,![](https://enem.dev/2012/questions/155/2e31c69a-4a2e-40f7-be2d-de13087cb5c0.png),"De acordo com esta pesquisa, quantas horas de seu tempo gasta um jovem entre 12 e 18 anos, na semana inteira (de segunda-feira a domingo), nas atividades escolares?",20,21,24,25,27,E,True,dags/data//images/2e31c69a-4a2e-40f7-be2d-de13087cb5c0.png
2012,157,,matematica,"Um maquinista de trem ganha R$ 100,00 por viagem e só pode viajar a cada 4 dias. Ele ganha somente se fizer a viagem e sabe que estará de férias de 1º a 10 de junho, quando não poderá viajar. Sua primeira viagem ocorreu no dia primeiro de janeiro. Considere que o ano tem 365 dias.","Se o maquinista quiser ganhar o máximo possível, quantas viagens precisará fazer?",37,51,88,89,91,C,False,
2012,158,,matematica,![](https://enem.dev/2012/questions/158/1f4ff459-e739-491b-abba-8350d8dd458b.png),O que aconteceria com o nível da água se colocássemos no tanque um objeto cujo volume fosse de 2 400 cm³?,"O nível subiria 0,2 cm, fazendo a água ficar com 20,2 cm de altura.","O nível subiria 1 cm, fazendo a água ficar com 21 cm de altura.","O nível subiria 2 cm, fazendo a água ficar com 22 cm de altura.","O nível subiria 8 cm, fazendo a água transbordar.","O nível subiria 20 cm, fazendo a água transbordar.",C,True,dags/data//images/1f4ff459-e739-491b-abba-8350d8dd458b.png
2012,159,,matematica,![](https://enem.dev/2012/questions/159/4889b43a-36e3-4b29-91b2-ab87fda455d7.png),"Avaliando-se todas as informações, serão necessários",Quatro unidades do tipo A e nenhuma unidade do tipo B.,Três unidades do tipo A e uma unidade do tipo B.,Duas unidades do tipo A e duas unidades do tipo B.,Uma unidade do tipo A e três unidades do tipo B.,Nenhuma unidade do tipo A e quatro unidades do tipo B.,C,True,dags/data//images/4889b43a-36e3-4b29-91b2-ab87fda455d7.png
2012,160,,matematica,"![](https://enem.dev/2012/questions/160/c6742e65-6a0c-4579-b559-5327fa9d1a4c.png)

Nesta figura, os pontos A, B, C e D são pontos médios dos lados do quadrado e os segmentos AP e QC medem 1/4 da medida do lado do quadrado. Para confeccionar um vitral, são usados dois tipos de materiais: um para a parte sombreada da figura, que custa R$ 30,00 o m², e outro para a parte mais clara (regiões ABPDA e BCDQB), que custa R$ 50,00 o m².","De acordo com esses dados, qual é o custo dos materiais usados na fabricação de um vitral?","R$ 22,50","R$ 35,00","R$ 40,00","R$ 42,50","R$ 45,00",B,True,dags/data//images/c6742e65-6a0c-4579-b559-5327fa9d1a4c.png
2012,161,,matematica,"João decidiu contratar os serviços de uma empresa por telefone através do SAC (Serviço de Atendimento ao Consumidor). O atendente ditou para João o número de protocolo de atendimento da ligação e pediu que ele anotasse. Entretanto, João não entendeu um dos algarismos ditados pelo atendente e anotou o número 1 3 \_ 9 8 2 0 7, sendo que o espaço vazio é o do algarismo que João não entendeu.","De acordo com essas informações, a posição ocupada pelo algarismo que falta no número de protocolo é a de",Centena.,Dezena de milhar.,Centena de milhar.,Milhão.,Centena de milhão.,C,False,
